Tmax_b1,Tmax_b5,DTR_b4,GDD_b6,Tave_b2,DTR_b2,Tave_b1,RH_b5,Tmax_b4,SSR_b3,R5max_b4,Tmin_b3,RR10_a,Tmin_b2,GDD_b4,Tave_b4,CDD_b4,CDD_b2,Tmin_b5,R5max_b1,Tave_b3,R5max_b3,GDD_b5
-0.39341574238226507,0.6849895692112802,0.4387878325623737,0.31044382590797875,-1.788731033857787,-0.31580496952010584,-1.2040187054158344,0.5512176701255413,0.800064280515449,0.6884845201916175,-0.41636106336565015,-1.3938504119828448,-1.6342049371733063,-2.198354178395973,-0.8978445496742712,-0.897844549674271,0.15753982924314208,-0.8273591825349442,0.21361013186620037,-0.6459745561985358,-0.7916879012345625,-0.6523972153799692,1.3448664103110228
-1.0143408963458735,0.3781727856794057,0.2257240604362594,0.5449366055772521,-1.6289561826699084,0.11803597504709533,-1.160532302444552,0.5060250272252917,0.3364602714111367,1.2717884580431025,-0.12817667226719834,-1.3999341699595358,-1.6227364260953172,-1.9070646982627342,-0.7573778561449842,-0.7573778561449792,2.234887066911412,-0.7484664689248994,0.3669957583534233,-0.5805784431988436,-0.10290189919031226,-1.4128831972057774,1.1316941760621597
-0.9338971402120486,0.990518510129913,-0.4748417225499108,0.8867859254410547,-1.469940173624339,-0.12315451706027944,-1.051160125754077,-0.13000401255492358,0.0968871638183715,1.7930498385309546,-0.039677644870605634,-0.5382247338451303,-1.4831253706240914,-1.1881261979308437,-1.12149178641835,-1.1214917864183567,0.1998062816616841,-1.2719488511283168,0.22355905910326565,-0.22783395283719807,-0.035269804537457414,-1.1080645333563162,1.1225479060012045
-1.2707737469584666,0.4614248605025456,-0.4589344821782343,0.8503196147510718,-1.5614339398646455,-0.19826189654499693,-1.0262613804956937,0.23463929627807725,-0.16279101002708524,1.5637194596171453,0.3434724230947982,-0.8099729716442529,-1.2794184144588503,-1.3959936819286765,-1.4253496758523256,-1.4253496758523292,0.2778948004947743,-1.174516701643553,-0.3214499548923152,-0.38263434970223204,-0.4001250270078522,-0.7365839760470551,0.8357156551607264
-1.2647808760624006,0.6900147707394213,-0.7483789925786012,0.6942991363903724,-1.5610238377537942,0.21085715149775158,-0.9474190720618298,0.07166528773644515,-0.18628426331351078,1.410132002649451,0.03176486170978989,-1.134304392789395,-1.3695142242648684,-1.4181842018992543,-1.4564410629913205,-1.456441062991318,0.578092100021356,-0.7866645306321016,-0.5813427472835145,-0.45566101342781873,-0.42561746612616674,-0.6148564622281415,0.8391071485791685
-1.2676139294602187,0.4021750691319248,-0.6763392639774315,0.7060773990840032,-1.6264731820285743,-0.10266855218245469,-1.0874473270530862,0.08017690884232986,-0.5624532376488021,1.2391922647872953,-0.4538274928555604,0.009349432300075278,-1.4042268834977971,-0.308304617315304,-1.312764154015675,-1.3127641540156798,1.1757333429919758,-0.5540465724859301,-0.6120254190180004,-0.1921616451180499,-0.5504675224046425,-0.6588117484569673,0.8270220087140768
-1.6865729401857885,0.19118005743957855,-0.8645411691133758,0.47274559701288615,-1.8203302092983498,-0.299432700117144,-1.0751994183948994,-0.003328949545838702,-0.8936896943437928,1.3078115706957705,-0.018657759646035207,0.30426588625131595,-0.691211461736818,-0.3913614141932511,-1.4264800441314054,-1.426480044131406,0.8681609529595399,-0.6173123940047052,-0.542250151985791,-0.005843134763460315,-0.7180371467141493,-0.41012580591322334,0.7481218927311638
-1.5522401728643398,0.5506902606737802,-0.5751919709146804,0.251214197374316,-1.836443443693645,-0.06481865307669475,-0.9381003708177422,-0.3487388963317902,-0.7268490918328013,1.3409611016702323,-0.266739062059246,-0.06487603960950679,-1.0922889731690626,-0.6330689539174817,-1.2777137283260132,-1.2777137283260147,0.5414315722900116,-0.4490752219085195,-0.10454868074644168,0.07112037923494399,-0.6248135304508783,-0.3272528354163608,0.8095921412347071
-1.543087689378827,0.4961280240727676,-0.5390426195850481,-0.043721911471872064,-1.5406014303895497,0.6294021101671855,-0.9360985227841615,-0.5974833438026033,-0.43714993442259187,1.1503499563394868,-0.5886480319314001,0.0026248633762420127,-1.434390738414534,-1.170323392386457,-1.2004069734585876,-1.200406973458592,0.8579520156278638,-0.8056779026241486,0.3919470931044686,-0.05404099020224875,-0.3829351373371743,-0.050215404624397685,0.855233080419993
-1.1296462708473596,0.8789013953043445,0.5337942403960001,0.9099067621300945,-1.4811881373302582,1.1260317550635546,-1.3223202723714862,-0.2678978386313609,0.5770060861670749,1.7546047868469754,-0.11128893827579696,0.12609890887037184,-0.9748064682260271,-1.4143506275192765,-0.287888673812802,-0.28788867381280137,-1.366541312402022,-1.5674456469298719,0.9512103829097897,-0.15252277747018167,-0.04207647772418226,-1.6834277716111983,1.0543560198462634
-0.23846996769970136,0.24730837941826306,-0.05772306529566872,0.8407845559351282,-1.5962322022020496,0.17781641849317495,-1.2007034503099212,0.20428424427893802,0.22326676323327946,1.6551641861771988,0.47685464895526936,0.02190203395580305,-0.8999062486032557,-1.3115616734016644,-0.4506071023347673,-0.4506071023347628,-1.3233323373338266,-1.4524532308878955,1.0402400046093365,0.21545416492802238,-0.1940377399401346,-1.5976221172799479,0.83209565229402
-0.050784218671421716,0.806596200156704,-0.4470507151103933,0.6788624043612779,-1.4874078729834561,0.23943619832805643,-0.9812270453174924,0.06673492142569278,0.2060281664643681,1.6510433875752308,0.25479394876003825,-0.7056410448633293,-1.2410002124991641,-1.6210797205418317,-0.5975606499359241,-0.5975606499359215,-1.5328042682417595,-1.3002159927787629,0.46364382353620326,-0.8010466098808807,-0.36734965465245245,-1.5048373329763813,0.8097243927539088
-0.3587663034902284,1.3566116500127534,-0.29865062313054674,0.5215038910977478,-1.3967746282910727,-0.24899052965704094,-0.9712428887060853,-0.15441221681757095,0.39217043143859265,1.6053444226938625,-0.20972060477071108,-1.064944305344486,-1.6063759739185852,-1.325187059738942,-0.7686234871893539,-0.7686234871893511,-0.9292984076271875,-1.1734081920978823,-0.11299991816125099,-0.8308662340314248,-0.23416652366279922,-2.1694004136733342,0.9200817970334708
-0.3639318033356916,0.21904843034696098,0.08268887274129683,0.44453544848640486,-1.595345912857808,-0.5830784933374425,-1.2302745702038285,0.4830211959268082,0.18158338607340752,1.3728587596238753,0.5736044897617809,-0.7954110513481403,-1.3264069264799536,-1.120537027851047,-0.26390724610689653,-0.2639072461068928,-1.1634102249373277,-1.2484387664539358,0.34747225558693584,-0.3534851937527385,-0.6725563097100082,-2.024517070716561,0.42826233705996675
-0.6755375876643077,1.4906893052132264,-0.17853728899637317,0.3596709098376534,-1.457738236994352,-0.3702182946024326,-1.016733390770058,-0.4158361949752426,0.30973995954173106,1.464414039269174,-0.36361612881662053,-0.43184012203606,-1.5280044202871161,-0.9906966763834459,-0.8771902805747646,-0.8771902805747644,-0.5454034951687483,-0.8550975497515854,-0.32702772395036744,-1.0425130310773563,-0.06538606077675245,-1.7375683972648948,0.9183508896918685
-0.6983617408172259,1.4612947298755654,-0.23527786168365256,0.3411095792104728,-1.5113174549123871,-0.8852911369849353,-1.1677582703402911,-0.3339257312024707,0.0027526007218493273,1.3297873587296287,-0.3080091137882073,-0.046386715692622,-1.4135998534038532,-1.2089125124893236,-0.4494221287695543,-0.4494221287695495,-1.3346579335299633,-0.5004551149475969,0.1136832998225121,-0.7689056871909914,-0.5690663979187893,-2.0866756219977654,0.7252443479962445
-0.6915059606741908,0.9465298598950237,-0.2660690633917057,0.48604308471061125,-1.746425610716036,-0.7956331086141399,-1.3606184813059472,0.04878078913281044,0.11081746487402086,1.0165305459990657,-0.48879188903595727,-0.48874465977752035,-1.4023459090575603,-1.2278462297269348,-0.25012343733111425,-0.25012343733110554,-1.3212664315596836,-0.4526669108258805,0.9149301764513823,-0.6915372189844382,-0.810440693772137,-1.647736126993196,0.5866720009167857
-1.0444842115244237,1.2487132958808969,-0.24273874087619687,0.2521687376783961,-1.5978009845386612,-0.3293295117916365,-1.0796463145450659,-0.7466780468919263,0.018417335504236708,1.497407719762567,-0.3794396233417247,-0.34532487379950194,-1.5621249003148383,-0.7223791234834046,-0.9767943330103721,-0.9767943330103667,0.19633993889197948,-0.44867629238719614,-0.10895515424904081,-0.5829548236320181,-0.25253544545380635,-1.5997544274792104,0.9438462270737356
-1.0307918762422073,1.2320148446786743,-0.4934726832929887,0.0725949386841797,-1.662741566996016,-0.662032560947289,-1.297150041846812,-0.6124597622898988,0.10721627146059179,1.3114434447899233,-0.17041249332945946,-0.8177488513410393,-1.4230976126741635,-0.8734454191684705,-0.7584790370164857,-0.758479037016482,-0.2364410719919566,-0.7099951045958621,0.6496925554461225,-0.7516660867598199,-0.2067230239894098,-1.9599567510902713,0.8444584661400225
-0.9942680639318743,0.8671613325722348,-0.4297431045117058,0.1063166362865583,-1.8316348744579014,-0.6818485412846643,-1.3810290467112367,0.016895339541770426,0.15075106374152136,1.0651952027010467,-0.32160185687179976,-0.5074977591350606,-1.3657729320767718,-0.752222205894858,-0.5126430142472914,-0.5126430142472906,-0.8788713807074003,-0.07073015158156026,0.7866941555837463,-0.8628775851638066,-0.4379644688389815,-1.593115783906145,0.689761910718926
-0.6541013793672067,1.145403719672063,-0.36913651813985476,-0.14050717976420352,-1.4743388161416129,-0.4976972686864282,-1.109060766344923,-0.6883847781808049,0.19134105858187497,1.1629733764017822,-0.034778276430587465,-0.34175904439854154,-1.4832787286068105,-0.16395567476827833,-0.950068877697815,-0.9500688776978204,-1.026983603930573,-0.4708002965754581,0.6486722629460004,-0.47484942024504284,0.020939245745659748,-2.0069752152139273,0.9017439378492548
-0.7450708875027914,0.45370213087884503,-0.9116763845509053,-0.12301149631282739,-1.7809021756510308,-0.45733957318265606,-1.2900389384960458,0.2811086876856738,-0.4580306105595867,0.9367378133178071,0.4599461161833709,0.09877868404211629,-1.317606754054914,-0.406943602846462,-1.017089948460125,-1.0170899484601297,-1.2460874467907213,-0.04749591212694004,0.6387773547824109,-0.4300506074114551,-0.6028057978878648,-1.1429191524078446,0.4703915321757425
-0.6787257269741429,0.16226741629425234,-0.918073020475913,-0.1648608899764088,-1.814737894089388,-0.418758298473162,-1.2426422454403943,0.6615622744749113,-0.6027011447456799,1.2466465486774436,0.698479327237966,0.08921631689484262,-1.3773125761042526,-0.5792378092312821,-1.080745948479987,-1.0807459484799822,-1.1692982428345524,-0.5586908626394642,0.7895513170645148,-0.1660219260689986,-0.8235596133718385,-0.9412675042722123,0.379891997239558
-0.41833340913949824,0.8125691459602921,-1.1661456187698436,-0.5617152534902436,-1.0836323128382845,-0.46385333090362024,-0.9694212193855851,0.2111448847965243,-0.6838610072867485,1.3241115484629855,0.3876921326993526,-0.09198267858691805,-1.67233117371789,-0.41189668742072716,-1.591930453701951,-1.5919304537019525,-1.099200763374448,-0.22117698253064264,0.3667370570480389,-0.9480581332210349,-0.5280660145067811,-0.8734257006876046,0.28685473909966686
-0.9026571733016217,0.5052323253171868,-0.4049987861656771,-0.5228496324010548,-1.6387482303073424,-0.9569382261471745,-1.2105492711586234,0.561467815187996,-0.16212128786311164,1.620346347772001,2.247646998626687,0.0012050356837440676,-1.1809167254163166,-1.0090025402063327,-1.392522532150286,-1.3925225321502914,-1.392582900687,-0.09917686769886462,-0.27976224078231265,0.06334696767138935,-0.6471770959248189,-0.8268297894685401,0.2304008210198297
-0.9087377570678542,1.177778545949705,-0.8126259529217522,-0.49955031209581446,-1.6506876795670269,-0.6880447483756791,-1.165774029532889,-0.04250931655095327,0.17228209484861914,1.5231992260919274,1.7806921667960498,-0.23016624271029823,-1.3758106094676796,-0.8730609134413139,-1.5977979102395352,-1.5977979102395343,-0.9522186115771593,-0.6292357137488351,-0.47020858743357163,0.5821792645131313,-0.4758244293202981,-0.9837864573469669,0.3759571380949225
-1.209468130807198,0.9290403280646718,-1.0340414661366506,-0.5000699405495673,-1.788798312670037,-0.6557037595660231,-1.11688391992741,-0.1699948120623808,0.09827779594667405,1.536859932615503,0.5874465801215932,-0.03980131721467766,-1.2352411836065496,-0.9231706686150356,-1.7561003639882307,-1.7561003639882362,-1.112600573786046,-0.2914575887730894,-0.3939660927431992,0.89334058284421,-0.27611465424905773,-0.7405671920113789,0.3687723492178401
-1.433676948502696,0.5029731031150764,-0.5257703073886866,-0.5389824843198309,-1.5950880718905114,-1.154766515975034,-1.0961921461652302,0.17786491909269686,0.7858743489440012,1.693099028364753,1.278281478705149,-0.11652261120543092,-0.7670517960644961,-0.7664122051959219,-1.5552286644089768,-1.5552286644089748,-1.4594212489336558,0.11999615618736774,-0.3338114841575485,-0.10459477833716124,-0.10951759393539277,-1.018354580585825,0.23021041516222013
-1.0660247318607181,0.868550580770684,-0.5966729582904143,-0.4013602246749047,-0.802142532591431,0.42692599776237966,-1.0366072133056157,-0.2766312543405425,-0.047526229564010036,1.1019936977645766,0.3548122263519593,-0.9498606488554946,-1.435464899778972,-1.3880785961986326,-1.4721319239859516,-1.4721319239859547,-0.5851387314623896,-0.7018456874242829,0.205256540525668,-0.7023357224718075,-0.16336187495679128,-0.5095347951660332,0.6505367009215602
-1.4511722332401766,0.2312808795317202,-0.15031623834818378,-0.23507482882821185,-1.2512038486208281,0.4867785415557928,-0.9370876680501399,-0.5154118819216235,-0.29219548122603717,1.1140451139800307,-0.6517358390311466,0.2268870394531675,-1.025189388903987,-1.4262811597254288,-1.1869749586341873,-1.186974958634186,1.0511109494846727,-0.4516076539128318,0.15185912649169145,-0.1780128098016931,-0.5073867026144947,0.16629038751371591,0.6686586609682263
-1.4410468955549558,0.10337059045552786,-0.4747003891166135,-0.4485189304923938,-1.1480425756460158,0.3041430139942452,-0.9706497143024009,0.06254806691304109,-0.786711944555606,1.1524171006748585,-0.15031679740926499,-0.6702849774221006,-1.2603181822244904,-1.0390627525079863,-1.5929959438483103,-1.592995943848314,-0.6255542263406754,-0.29857931214844174,-0.4097859279686183,-0.1590420740222369,-0.7395808569895009,0.7201251981845115,0.39362845662015034
-1.2678016098162395,0.09725930287151123,-0.18078181444315755,-0.5825804881242047,-1.24338759933132,-0.1650374559171905,-0.9793286363287327,-0.009932004815882065,-0.410261195738221,1.3592489647055592,0.5221914841639252,-0.6787073728245029,-0.9557624721952802,-0.7095945251875462,-1.6284541245065858,-1.6284541245065918,0.8962571563301143,-0.9609857866709968,-0.3783208675245669,-0.04421930261672017,-0.4842611823830859,0.15495150662085383,0.44838050319631295
-1.13847726028782,0.4464507878379818,-0.6834402672878435,-0.5483818976372546,-1.5327316814275513,-0.9615498663379667,-1.0837726117509203,0.37709061557611784,-0.40669843715695986,1.0306234893471664,1.8661055857042024,-0.9667121642188464,-0.8936694405664822,-1.042760907569198,-1.9150332598021949,-1.9150332598021962,-0.3013274475023696,-0.4923734809491667,-0.6915914909703493,0.4849618061807255,-0.8406962119891603,0.09022490438873981,0.18661100754384852
-1.6963600708163293,0.23691986920866723,-1.0104974170893057,-0.6361474664373997,-1.9740116246888026,-0.859947247219903,-1.1471318004420932,0.27817285152915905,-0.7336122322238017,0.8564788984347745,1.0390058920765637,-0.4177445276153886,-0.09291703440027682,-1.2851479607324061,-2.107729703303409,-2.1077297033034106,-0.8117294744705359,-0.7352235296480688,-0.5274059279617161,1.15759554122277,-1.027788039682596,0.21041726087519622,0.15432131750062583
-1.400914889186779,-0.5497570086305831,-0.9756621868081887,-0.9742340219671208,-1.7434254798467843,-0.06078979564314735,-1.1858562590674795,0.6097316948751158,-0.4548589491814112,1.1518331380055504,0.4858786376673317,0.42095664659253496,0.11360333628251024,-1.372339355361031,-1.879479749517669,-1.8794797495176698,-1.1243954008514092,-1.1712435896579545,-0.18766746175171287,1.4365402171201673,-0.6756309018630716,-0.5779121937517071,-0.08018303414078201
-1.609322080541664,0.1382597199524299,-1.030080592162488,-1.0359648434936148,-1.6260055863413099,-0.24928294611244545,-1.247324212982416,0.6135781246266883,-0.1904829565489285,1.038835896041016,1.2843843647668276,-0.006194502069299318,-0.5779871672578596,-1.3740140432666026,-2.031111494907043,-2.031111494907037,-0.9868324127460589,-1.3286689805007847,-0.24259390742053658,0.5643627920168526,-0.7270797512271528,-0.1770900582650456,-0.09934727512923221
-2.13475029440258,-0.1952516266671394,-1.5319263262934566,-1.1904525410691278,-1.7530940697409019,-0.25429828549953365,-1.4419200567481865,0.6081515140361631,0.34476483101730304,0.6132565034341693,1.923079297281773,0.21714486165545577,-0.41049396538283767,-1.1159113478382268,-2.012916468266334,-2.012916468266331,-0.8981813855964604,-1.1425403843514157,-0.33870254901623703,-0.1311882927993456,-0.8968718391918151,-0.3174238204161141,-0.23159609802933928
-2.1269060170830834,0.18000242213020584,-1.4388271614457167,-1.0986658804568041,-1.5720477573758136,-0.3701529693689326,-1.4884573517799022,0.4422557936271148,0.45023963851439897,0.5369888772685353,2.1877705094873003,-0.061734150694679094,-1.6597360365543161,-0.9458537598695391,-1.7933957136630174,-1.7933957136630103,-1.4342571963333355,-1.025164738602482,-0.2813655252893172,-0.05661573449589494,-0.6166339635761268,-0.6462522906263674,-0.21489207923832268
-1.7625789987141447,0.44149534522078154,-0.9418305039057682,-0.6685177645922323,-1.402470759129579,-0.8653246522274821,-1.106953161921268,0.03429098906291735,0.8114007812165434,1.476443595253842,0.12834319063153898,-0.33238355830393235,-0.609331808671764,-1.2103055827543645,-1.8600031912561583,-1.8600031912561625,-0.8965964339846025,-0.5731724467674905,-0.2614155649830746,1.1516438043851633,-0.3254795038528916,-0.2205701250660016,0.1826403855544797
-1.544618893781691,0.03116773375678735,-1.3072555330975335,-0.812658243426094,-1.5381460598674817,-0.3452797898792132,-1.2043286054110132,0.3988150693994473,0.15503390626104052,1.2547085082707883,0.826237492323591,-0.16288166079500982,-0.07238732064452817,-1.7493563203477558,-2.133391827318497,-2.133391827318497,-0.9445456985185194,-0.9975091278262862,-0.2888003640549061,1.3312730989781179,-0.6465212621479915,-0.7166010618539144,-0.06613757590065754
-1.6821067693103713,0.10573135549736017,-0.5838991230588753,-0.39973030196818593,-0.9938836793234016,-0.7785556195096547,-1.1775427567056636,-0.5101419589122812,1.5028376520237208,1.6019240419130896,0.511833148716641,-0.2504070269703669,-1.025370676232591,-0.949420232482083,-1.3389090643242967,-1.3389090643242998,-1.0013734670340533,-0.5542870099043152,-0.27615677757978563,-0.16274529652031564,0.15872257937075937,-0.7629688991052757,0.14213962378528372
-1.2641087177168513,-0.12939019399857424,-0.8073103312466146,-0.30811760281318085,-0.8174478483161673,0.04663279794223366,-1.2699416188142718,-0.1553094820310149,1.1355201510296524,1.5237578449512021,1.1860299413731203,-0.6073496700154317,-1.6320579498889667,-1.3282967348292742,-1.3800129863898254,-1.3800129863898407,-0.6902116843320467,-0.5513767251557896,-0.28087715267109076,-0.39455945321480285,0.4528803767261893,-0.6499139881906131,-0.10666170280300658
-1.4081159791130398,-0.49770407145281853,-0.7286661241082817,-0.16734322668709076,-0.568086626018542,0.9015940918724908,-1.3763017650273273,-0.32530502647926846,1.1865105377116085,1.3887237409195299,0.9054786260030498,0.008473902460457346,-0.17421253015177812,-1.315989486124071,-0.7592283592122459,-0.75922835921224,-1.2198579494923072,0.3270215712271389,-0.34248029828736887,-0.10018562161210037,0.7458447030160373,-0.20979547748253097,-0.28779263502927005
-0.5934342507850963,0.25044935238088584,-1.114169109114764,0.4053014983015585,-0.02278942266534994,0.4121839229772123,-1.179700218534272,-0.6933377094973169,1.2281097633991764,0.3962142923831313,0.0964051545899006,-0.18631320305318616,-0.7928619452295966,-0.289378932904903,-0.4860734797208321,-0.4860734797208403,-1.4938003056018145,0.540479548383016,-0.639479413473614,-0.11209441368995639,0.368223643377457,-0.3891742379685379,0.008346252612140512
-1.3947426742117028,0.15396595046534442,-0.7993962651185195,0.22336476974627148,-0.18849142493382745,1.151340582259662,-1.079920795535327,-0.7682985868976727,1.0698391999025343,1.2122453436783471,-0.12885925699701054,-1.0608506177213186,-0.8557948778596427,-1.3478039260785302,-0.9353777337765931,-0.935377733776583,-1.7355900886260491,1.3060350756872565,-0.16210425646234553,0.8674923953165067,0.9020550467486969,-0.47906401395569864,-0.2283049042007695
-1.326149225129185,-0.42778498968311335,-0.7369098588626674,0.07685802321194009,-0.3854201545767103,1.506998858074748,-1.1713463780672078,-1.139384347774406,0.6027511863119903,1.340258970814679,0.5232439362056335,-0.5550222619089367,0.018139176141954285,-2.584946770131148,-0.6465916220664413,-0.6465916220664342,-0.9729990196194237,1.7002373312490924,0.3882206339702469,0.7651147864895508,0.9088463430654429,-0.26489794697761676,-0.09307297947943831
-1.8473974611913522,-0.0772697086646818,-0.9849474372848337,0.11151670471434222,0.11098588500656992,0.8374334478292254,-1.0481487571899402,-0.5293133735596214,1.107260768336168,0.856606149895939,1.8310195044370665,-0.7372893390201531,-1.1719010103983551,0.2543682511816937,-0.7831665761691529,-0.7831665761691554,-1.9207249420465753,1.4101798674298702,0.4869438410167432,0.7450575483803856,0.3381119245445571,-0.7596461631258076,-0.3998849073999415
-1.62928769976553,0.12176770795006081,-0.63674876036707,-0.029018872821413303,0.09683325913852589,0.8468477709361485,-1.012209842562837,-0.5661650149720485,1.3104466699561592,1.0832629356886345,1.7775796140773086,-1.1849240068465667,-0.9151995434700622,-0.829550271254164,-0.8565229900809999,-0.8565229900809846,-1.3976784711231611,0.9930639885527778,0.4360492623540681,0.5171651042850426,0.5101206815153335,-0.6338002528651746,-0.4482421443134465
-1.371110264419854,0.16096050417619007,-0.6347865502447462,0.01055803290640473,-0.18323650280532808,0.6647243761654313,-1.141840407018964,-0.7426959708268508,1.37889521842382,1.254141247700521,1.0753511812588281,-1.51272543473849,-0.553341666457604,-2.041262085258707,-1.096034643859501,-1.0960346438594983,-1.5407801047427567,1.351751886969059,0.5891044878419626,0.574560677706395,0.6695448402878228,-0.6086187152933193,-0.33327275129261263
-1.506566807187003,-0.05442397389103597,-0.896739383402967,-0.13795621173754985,0.06777567361343417,1.0213232294769847,-1.0276896155723974,-0.6336147644775552,0.965469266983519,0.8876157124633424,1.7743916028133087,-1.0620780952919515,0.02284151246451031,-1.8669554641332935,-1.2226638120836761,-1.2226638120836795,-1.7060406037018716,1.2762277025161444,0.8562986140002333,0.8552606253874446,0.7505992060014737,0.027147228595633024,-0.37524891961737816
-1.7693780514705642,-0.34973814625897315,-1.0206521618059232,-0.1390214737685222,-0.11235609192525262,1.4088154510138837,-1.1521864885094728,-0.0906027115236746,1.2976528438301673,0.771229355657352,2.1680397548560997,-0.7574673289565652,0.06975737609019608,-1.0692426286246834,-0.9007666281330272,-0.900766628133036,-1.6479579053820366,2.6410951297421867,1.0562922113329976,0.9096611556605291,0.6252832409426481,-0.43451554137068366,-0.624939607339543
-1.8672450029171024,-0.6185342947076856,-0.9183953890784152,-0.41967563526318274,0.2820121795663555,1.4358583103626068,-1.1700403663979053,-0.131417320053308,0.4427072640762043,0.4307510462122866,1.6939243796428338,-0.7069422495884259,0.09361898354312308,-1.3059278783921753,-1.4986498674930473,-1.4986498674930493,-1.9396558830968178,2.2520141439304555,1.0454795688406937,0.8528993098789891,0.8548725504861971,0.24016698188964603,-0.6757551261078434
